username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2019-02-08 15:32;6;7;"ต้องการอะไรกันแน่คนมีชื่อเสียงการเอาชนะหรือคนที่มีอุดมการณ์ เพื่อพัฒนาประเทศอย่างจริงจัง #เลือกตั้ง62 #ประชาธิปัตย์ #อนาคตใหม่ #ไทยรักษาชาติ #แม่มาแล้วธานอส #ทรงพระสเลนเดอร์";;;#เล #ประชาธ #อนาคตใหม #ไทยร #แม #ทรงพระสเลนเดอร;"1093789691667599360";https://twitter.com/AkkaponTanamas/status/1093789691667599360
;2019-02-08 15:04;10;9;"Sanook! News สรุปมาเสิร์ฟ บัญชีแคนดิเดตชิงตำแหน่งว่าที่นายกรัฐมนตรีคนที่ 30 ของประเทศไทย มีรายชื่อดังนี้ #SanookNews #Sanook #ข่าววันนี้ #เลือกตั้ง2562 #เลือกตั้ง62 #เลือกตั้ง #ทรงพระสเลนเดอร์ #พลังประชารัฐ #ประชาธิปัตย์ #เพื่อไทย #อนาคตใหม่ #ภูมิใจไทย #ชาติไทยพัฒนา pic.twitter.com/vy3MkrzAt2";;;#SanookNews #Sanook #ข #เล #เล #เล #ทรงพระสเลนเดอร #พล #ประชาธ #เพ #อนาคตใหม #ภ #ชาต;"1093782707652386816";https://twitter.com/Sanook/status/1093782707652386816
;2019-02-08 14:57;8;5;"เอาจริงๆคิดว่า #ไทยรักษาชาติ มีโอกาสได้เยอะ และคิดว่า #อนาคตใหม่ น่าจะมาเป็นฝ่ายสนับสนุน เพราะไม่เอาทหารแต่แรก ส่วนพรรคอื่นนี่ไม่ค่อยมั่นใจ ส่วน #ประชาธิปัตย์ มีคะแนนจากพวกFCเก่าแก่อยู่แล้ว แต่ก็จะเจ็บบ้างตายบ้าง คะแนนอาจจะลดลง เพราะคนรุ่นใหม่เขาไม่ค่อยเอาแล้ว #เลือกตั้ง62 #คหสต";;;#ไทยร #อนาคตใหม #ประชาธ #เล #คหสต;"1093780896442793984";https://twitter.com/RoseZira/status/1093780896442793984
;2019-02-08 14:51;7;6;"แคนดิเดตนายกฯ (1) #เลือกตั้ง62 #ทรงพระสเลนเดอร์ #ไทยรักษาชาติ #พลังประชารัฐ #ประชาธิปัตย์ #เพื่อไทย #NBT2HD pic.twitter.com/ACphbmURVI";;;#เล #ทรงพระสเลนเดอร #ไทยร #พล #ประชาธ #เพ #NBT2HD;"1093779248840503297";https://twitter.com/nbt2hd/status/1093779248840503297
;2019-02-08 14:42;0;2;"#ประชาธิปัตย์ คือไม่มีซีนจริฃ 555555";;;#ประชาธ;"1093777069270491136";https://twitter.com/ik2u_/status/1093777069270491136
;2019-02-08 14:27;6;5;"หากพรรค #อนาคตใหม่ #พลังประชารัฐ หรือ #ประชาธิปัตย์ ชนะเลือกตั้ง สุดท้าย ก็ต้องมอบตำแหน่งนายกฯให้ #นารีขี่ม้าขาว หรือเปล่าครับ คือ เข้าคูหากันไปเล่นๆแบบนั้นแหล่ะ #ไทยรักษาชาติ #ทรงพระสเลนเดอร์";;;#อนาคตใหม #พล #ประชาธ #นาร #ไทยร #ทรงพระสเลนเดอร;"1093773234309230592";https://twitter.com/P_WJ/status/1093773234309230592
;2019-02-08 14:24;0;0;"คนโง่เท่านั้นที่เลือก ปชป. #ประชาธิปัตย์";;;#ประชาธ;"1093772511366377472";https://twitter.com/PpAaTt1Fluky1/status/1093772511366377472
;2019-02-08 13:50;76;36;"น่าสนใจมั้ย 1. #ไทยรักษาชาติ นายกรัฐมนตรี 2. #พลังประชารัฐ คุมกลาโหม 3. #ประชาธิปัตย์ คุมกฏหมาย. ต่างประเทศ 4. #เพื่อไทย #อนาคตใหม่ คุมเศษฐกิจ พัฒนาประเทศ 5. #ชาติพัฒนา #ภูมิใจไทย คุมท่องเที่ยวและกีฬา 6. #เสรีรวมไทย #ชาติไทยพัฒนา คุมตำรวจ #เลือกตั้ง62 ได้แบบนี้ประเทศไทย เจริญ";;;#ไทยร #พล #ประชาธ #เพ #อนาคตใหม #ชาต #ภ #เสร #ชาต #เล;"1093764058992455681";https://twitter.com/SanookerP/status/1093764058992455681
;2019-02-08 13:50;5;7;"นี่ว่าการ #เลือกตั้ง62 ครั้งนี้มีความหมายมากกว่าที่คิด ถ้าเราไม่ชอบเขาก็ไม่ต้องเลือก ถ้าชอบก็เลือก หรือจะล้มกระดานก็งดออกเสียง ก็เอาเลย แต่อย่างน้อยเรายังได้เลือกนะ นี่คือประชาธิปไตยที่แท้จริง เก็บความผิดหวังไว้ แล้วไปสาดหมึก กาเบอร์ในคูหา #พลังประชารัฐ #อนาคตใหม่ #ประชาธิปัตย์";;;#เล #พล #อนาคตใหม #ประชาธ;"1093763938276192257";https://twitter.com/Feezillaz/status/1093763938276192257
;2019-02-08 13:30;29;21;"#เลือกตั้ง62 เชียร์หมอเอ้กนะ นี่ไม่สนว่าพรรคอะไร ใครจะโกรธจะเกลียดกันมา แต่เค้าดูมีความตั้งใจจริง ไม่มีญาติพี่น้องทางการเมืองด้วย คนแบบนี้นอนเฉยๆให้คนอื่นแทะโลมก็พอไม่ต้องหาเรื่องเจ็บตัว จริงม่ะ แต่ก็ยังมาลงเลือกตั้ง #ประชาธิปัตย์ https:// twitter.com/eggkanawat/sta tus/1090607500909436929 …";;;#เล #ประชาธ;"1093759036950929408";https://twitter.com/domechanin/status/1093759036950929408
;2019-02-08 13:25;15;5;"แค่​รู้​ว่า​เอาปลื้ม​vrzo​ ลง​ปาร์ตี้ลิสต์​ เรา​ก็​ไม่คิดจะกาพรรค์ #ประชาธิปัตย์ แล้วค่ะ";;;#ประชาธ;"1093757609146966017";https://twitter.com/hitagine/status/1093757609146966017
;2019-02-08 13:10;0;1;"บิ๊กตู่ ประกาศสู้เลือกตั้ง! ไม่กี่นาที หลัง ทษช. เปิดตัวทูลกระหม่อมฯ แคนดิเดตนายก #นายกฯ #เลือกตั้ง2562 #ทษช #ประชาธิปัตย์ http://www. topicza.com/news87156.html ?d=08022019&f=72401 …";;;#นายกฯ #เล #ทษช #ประชาธ;"1093753919539273730";https://twitter.com/CmNarissara/status/1093753919539273730
;2019-02-08 13:04;0;0;"สรุปแน่ชัดแล้ว นายวิรัตน์ กัลยาศิริ ลงสมัครพรรคประชาธิปัตย์ ได้เบอร์ 29 สงขลาเขต 3 !!!!!! ลิงค์ข่าวเพิ่มเติม :: https://www. songkhlatoday.com/content/4662/ #สสวิรัตน์ #วิรัตน์ #ประชาธิปัตย์ #สงขลา — ที่ จังหวดสงขลา https://www. facebook.com/15647558809061 2/posts/500508857020615/ …";;;#สสว #ว #ประชาธ #สงขลา;"1093752405739503616";https://twitter.com/Songkhlatoday/status/1093752405739503616
